arm,run,model,provider,image_path,label,detector_score,detector_p,vlm_verdict,vlm_conf,p_vlm,vlm_reasoning,final_decision,abstained,tokens_in,tokens_out,had_crop
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/107.JPG,0,0.6825435757637024,0.6230366492146597,clean,0.82,0.09000000000000002,"The dark brownish areas visible on the capsules are consistent with the translucent green gelatin shell showing the darker fill material (oil) through the shell, combined with specular highlights from the lighting. The capsules all appear uniformly shaped with smooth, intact surfaces and no visible seam leaks, deformations, or surface damage.",pass,False,810,93,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/152.JPG,0,0.6612579226493835,0.6,clean,0.72,0.14,"The variation in appearance across the capsules (some appearing more olive/brown-toned, others bright green) is consistent with normal specular highlights and lighting angle differences on translucent gel capsules — the darker areas are shadows and the brighter areas are reflections on the curved surfaces. No visible cracks, deformations, leaks, or surface damage are apparent; all capsules appear intact with normal softgel morphology.",escalate,True,810,113,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/159.JPG,0,0.667513370513916,0.5460750853242321,clean,0.82,0.09000000000000002,"The brownish/golden areas visible on the capsules are consistent with specular highlights and internal light refraction through the translucent green gelatin shell, not surface defects. All capsules appear uniformly shaped with smooth, intact surfaces and no visible cracks, dents, leaks, or deformations.",pass,False,810,88,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/168.JPG,0,0.632275402545929,0.49110320284697506,clean,0.82,0.09000000000000002,"The brown/olive coloration visible in the center of each capsule is consistent with the translucent green gelatin shell revealing the darker oil-based fill inside — a normal optical effect for softgel capsules. The specular highlights and color variation across capsules are attributable to lighting angle and the curved reflective surface, not surface defects. All capsules appear uniformly shaped with no visible cracks, deformations, or contamination.",pass,False,810,116,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/170.JPG,0,0.620098888874054,0.4883720930232558,unsure,0.45,0.5,"The capsules show varying appearances - some appear more elongated/oval while others appear shorter/squarer, and the specular highlights vary considerably. The bottom-row capsules appear slightly different in shape (more rectangular/stubby) compared to the top-row capsules, which could indicate a shape inconsistency defect, but this could also be due to different orientations and lighting angles creating optical illusions on these translucent gel capsules.",escalate,True,810,117,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/172.JPG,0,0.5994239449501038,0.4396551724137931,clean,0.82,0.09000000000000002,"The darker olive/brown areas visible on the capsules are consistent with specular highlights and the translucent gelatin shell showing the interior fill color through the curved surface — a normal optical artifact for softgel capsules under directional lighting. All capsules appear uniformly shaped with smooth, intact surfaces and no visible seam failures, bubbles, or deformations.",pass,False,810,99,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/174.JPG,0,0.6132199168205261,0.5121951219512195,defect,0.72,0.86,"Several capsules in the upper-right area appear significantly darker/brownish compared to the bright green capsules, suggesting possible discoloration or fill-content variation that is inconsistent with normal product appearance. This color variation across capsules of the same batch is a recognized quality defect, not a lighting artifact, as the darker appearance persists across multiple capsules and is not consistent with specular highlights.",fail,False,810,106,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/179.JPG,0,0.5683399438858032,0.46153846153846156,clean,0.82,0.09000000000000002,"The capsules show consistent gelatin shell appearance with normal specular highlights running along their curved surfaces, and the darker brownish centers are the expected appearance of the oil fill visible through the translucent green shell. No cracks, leaks, deformations, or surface irregularities are evident; the flagged appearance is attributable to lighting artifacts and the natural translucency of softgel capsules.",pass,False,810,107,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/187.JPG,0,0.6915019154548645,0.6475548060708263,clean,0.82,0.09000000000000002,"The green softgel capsules show consistent shape, smooth surfaces, and uniform coloration across all units. The dark central areas and bright highlights are characteristic specular reflections from the glossy gelatin shell under directional lighting, not surface defects or contamination.",pass,False,810,77,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/196.JPG,0,0.5949137210845947,0.4761904761904762,clean,0.82,0.09000000000000002,"The green softgel capsules show consistent shape, smooth surfaces, and uniform fill. The brownish/golden areas visible through the translucent green shell are the expected appearance of the oil-based fill content seen through the gelatin coating, not a defect. The specular highlights are consistent with normal glossy gelatin surfaces under studio lighting.",pass,False,810,94,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/208.JPG,0,0.5890442728996277,0.4565217391304348,clean,0.82,0.09000000000000002,"The capsules show consistent translucent green gelatin shells with brown/olive interior fill visible through the shell, which is normal for this type of softgel capsule. The darker regions visible on some capsules are specular highlights and the natural appearance of the fill material showing through the transparent shell, not defects. All capsules appear uniformly shaped with no visible cracks, leaks, deformations, or surface irregularities.",pass,False,810,114,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/214.JPG,0,0.5964607000350952,0.4396551724137931,clean,0.82,0.09000000000000002,"The dark/brownish areas visible on the capsules are consistent with specular highlights and the translucent nature of gelatin softgel capsules — the darker centers are where light passes through the thicker cross-section of the capsule body, revealing the olive-colored fill material beneath the bright green shell. The white highlights are standard specular reflections on the glossy surface. No deformations, seam failures, leaks, or surface irregularities are evident across the population of capsules.",pass,False,810,128,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/215.JPG,0,0.6801544427871704,0.5238095238095238,clean,0.82,0.09000000000000002,"The green softgel capsules show consistent translucent appearance with bright green edges and darker olive-brown centers, which is characteristic of the normal optical behavior of filled gelatin capsules under overhead lighting (the darker center is the fill material visible through the translucent shell). The specular highlights and color variation are artifacts of the lighting geometry and capsule curvature, not surface defects. No cracks, leaks, deformations, or seam failures are visible.",pass,False,810,122,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/240.JPG,0,0.6174691319465637,0.5238095238095238,clean,0.82,0.09000000000000002,"The capsules show consistent green gelatin shells with uniform shape and smooth surfaces. The dark brown/olive areas visible on each capsule are the interior fill content showing through the translucent shell — a normal optical characteristic of softgel capsules — and the bright highlights are specular reflections from the glossy surface, not defects.",pass,False,810,92,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/261.JPG,0,0.5170081853866577,0.4363636363636363,clean,0.82,0.09000000000000002,"The bright elongated highlights running along the center of each capsule are consistent specular reflections from the curved gelatin surface under overhead lighting, not surface defects. The color variation (bright green edges vs. darker olive center) is a normal optical effect of the translucent shell over the oil fill. No cracks, dents, seam failures, or foreign inclusions are visible.",pass,False,810,103,False
A,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/286.JPG,0,0.6819954514503479,0.6,clean,0.82,0.09000000000000002,"The capsules show consistent green gelatin shells with normal specular highlights and the characteristic translucent appearance of oil-filled softgels. The bright white/light reflections and darker interior tones are expected optical artifacts from the curved glossy surface and the oil fill content, not surface defects. No visible cracks, deformations, leaks, or color inconsistencies indicative of manufacturing defects are present.",pass,False,810,110,False
