arm,run,model,image_path,label,detector_score,detector_p,vlm_verdict,vlm_conf,vlm_reasoning,final_decision,abstained,tokens_in,tokens_out,had_crop
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/159.JPG,0,0.667513370513916,0.5460750853242321,clean,0.92,"These are pharmaceutical capsules with expected specular highlights and color gradients typical of gelatin capsule manufacturing. The bright reflections are consistent with the glossy surface finish and lighting geometry, not surface defects. All capsules show normal shape, opacity, and color consistency within acceptable manufacturing variation.",pass,False,809,87,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/168.JPG,0,0.632275402545929,0.49110320284697506,clean,0.92,"These are translucent gel capsules with bright specular highlights and reflections characteristic of glossy, curved surfaces under directional lighting. The bright white/yellow streaks are expected light reflections on the capsule surface, not surface defects. The color variation (green to amber tones) appears consistent with the translucent material and lighting angle, not discoloration or contamination. No cracks, pits, or material discontinuities are visible.",pass,False,809,123,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/170.JPG,0,0.620098888874054,0.4883720930232558,clean,0.92,"These are gel capsules with expected specular highlights from overhead lighting on their glossy surfaces. The bright white streaks are characteristic reflections on curved, translucent gelatin capsules and are not manufacturing defects. The color distribution, shape consistency, and surface finish across all visible capsules appear uniform and within normal manufacturing tolerances.",pass,False,809,96,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/172.JPG,0,0.5994239449501038,0.4396551724137931,clean,0.92,"These are translucent green capsules with expected specular highlights and reflections from their glossy surface. The bright white streaks and shine patterns are consistent with light refraction through the capsule material and reflections off the curved surface—characteristic of normal capsule optics, not manufacturing defects. No visible cracks, discoloration, opacity variations, or material flaws are present.",pass,False,809,108,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/174.JPG,0,0.6132199168205261,0.5121951219512195,clean,0.92,"These are gel capsules with expected manufacturing characteristics: uniform bright green coloring, consistent glossy specular highlights from the curved surface, and normal size/shape variation typical of capsule production. The bright spots are reflections from the capsule's inherent glossy finish, not surface defects. No cracks, discoloration, opacity, or material degradation is visible.",pass,False,809,105,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/179.JPG,0,0.5683399438858032,0.46153846153846156,clean,0.92,"These are translucent green capsules with expected specular highlights and reflections from their glossy surface. The bright white streaks are characteristic light reflections on curved, polished surfaces and are consistent across multiple capsules, indicating normal optical behavior rather than surface defects. No cracks, discoloration, opacity variations, or material discontinuities are visible.",pass,False,809,102,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/187.JPG,0,0.6915019154548645,0.6475548060708263,clean,0.92,"These are pharmaceutical capsules (likely soft gels) with expected specular highlights and reflections from their glossy, translucent surface. The bright spots and shine patterns are consistent with normal lighting on curved, transparent gelatin capsules and do not indicate surface defects, cracks, or material flaws. The uniform green coloration and intact shape across all capsules suggest proper manufacturing.",pass,False,809,107,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/196.JPG,0,0.5949137210845947,0.4761904761904762,clean,0.92,"These are translucent gel capsules with expected bright specular highlights from the overhead lighting reflecting off their curved, glossy surfaces. The bright white streaks are characteristic light reflections on smooth pharmaceutical capsules, not surface defects. All capsules show uniform green coloration, consistent shape, and normal manufacturing appearance with no cracks, discoloration, or material flaws visible.",pass,False,809,106,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/208.JPG,0,0.5890442728996277,0.4565217391304348,clean,0.92,"These are gel capsules with intentional two-tone coloring (bright green and olive/brown gradient). The white specular highlights visible on many capsules are characteristic reflections from the glossy gelatin surface under directional lighting, not surface defects. The color variation and sheen are consistent with normal manufacturing of this product type. No cracks, pitting, discoloration, or structural damage is evident.",pass,False,809,113,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/214.JPG,0,0.5964607000350952,0.4396551724137931,clean,0.92,"These are pharmaceutical capsules (likely softgels) with expected manufacturing characteristics: uniform green coloring, glossy finish from the gelatin coating, and bright specular highlights from overhead lighting that are typical of curved translucent surfaces. The variation in highlight positions and intensities across capsules is consistent with their 3D orientation and the light source, not manufacturing defects. No visible cracks, discoloration, opacity, or surface irregularities indicative of actual defects are present.",pass,False,809,129,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/215.JPG,0,0.6801544427871704,0.5238095238095238,clean,0.92,"These are gel capsules with expected pearlescent/iridescent coating and specular highlights from the glossy surface. The variation in appearance across capsules is consistent with normal lighting reflections on curved, translucent surfaces and the inherent color variation of the dye/pigment batch. No surface cracks, delamination, opacity changes, or structural defects are visible.",pass,False,809,107,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/240.JPG,0,0.6174691319465637,0.5238095238095238,clean,0.92,"These are gel capsules with expected manufacturing characteristics: uniform bright green coloring, consistent metallic/pearlescent sheen from the coating, and normal specular highlights from the glossy surface. The variation in highlight positions and intensity is consistent with the capsules' curved geometry and the lighting angle, not manufacturing defects. No visible cracks, discoloration, surface irregularities, or material flaws are present.",pass,False,809,114,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/261.JPG,0,0.5170081853866577,0.4363636363636363,clean,0.92,"These are polished green capsules with expected specular highlights and reflections from overhead lighting. The bright white/yellow streaks are characteristic reflections on glossy curved surfaces, not surface defects. All capsules show uniform color, intact geometry, and normal manufacturing appearance consistent with pharmaceutical or supplement capsules.",pass,False,809,90,False
A,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/286.JPG,0,0.6819954514503479,0.6,clean,0.92,"These are translucent green capsules with expected specular highlights and reflections from their glossy surface. The bright spots and color gradations are consistent with normal light refraction through the gel material and are not indicative of manufacturing defects such as cracks, discoloration, or surface irregularities. All capsules appear uniform in shape and material integrity.",pass,False,809,102,False
